buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
49,676,1187,145.02416880937866,31.08677337826453,89.04802021903959,100.0,2023-12-26,0
50,135,420,345.4624525881215,16.904761904761905,46.42857142857143,83.33333333333334,2023-12-26,0
51,853,2982,872.5732323339852,0.0,0.0,0.0,2023-12-26,0
52,538,1590,439.77654334388586,0.0,0.0,73.39622641509433,2023-12-26,0
53,285,377,1147.468229996707,0.0,0.0,0.0,2023-12-26,0
54,1292,3880,360.56836478115434,3.556701030927835,27.010309278350515,78.68556701030927,2023-12-26,0
55,1020,3067,217.68017383651014,9.325073361591132,68.53602869253342,100.0,2023-12-26,0
56,1406,2495,247.10526269798353,10.701402805611222,44.569138276553105,100.0,2023-12-26,0
57,2196,5249,222.9227630479848,13.888359687559534,69.06077348066299,95.2752905315298,2023-12-26,0
58,2027,4649,191.72387523644562,19.703161970316195,74.08044740804473,98.752419875242,2023-12-26,0
59,314,576,207.5770252767762,2.430555555555556,70.48611111111111,100.0,2023-12-26,0
60,1030,1918,194.039271781176,18.717413972888426,69.7080291970803,100.0,2023-12-26,0
61,2298,4746,253.13467514150028,11.125158027812896,45.63843236409608,100.0,2023-12-26,0
62,1313,1907,205.90568913363464,13.948610382800208,65.65285789197692,100.0,2023-12-26,0
63,1146,2455,146.79241178770022,23.665987780040734,99.71486761710794,100.0,2023-12-26,0
64,2284,4458,235.00482367138994,10.453117990130103,55.293853746074475,100.0,2023-12-26,0
65,3004,6050,328.05130883898426,7.190082644628099,38.099173553719005,83.900826446281,2023-12-26,0
66,2169,4253,576.4152644958044,0.0,0.0,31.24853044909476,2023-12-26,0
67,1225,2632,751.5594855842706,0.0,0.0,13.639817629179332,2023-12-26,0
68,921,1801,395.00445474950124,0.0,6.385341476957246,92.44863964464186,2023-12-26,0
69,1057,1853,376.0342080336912,4.155423637344846,11.76470588235294,86.77819751753913,2023-12-26,0
70,1369,2573,394.9672961599851,1.2436844150796735,11.69840652934318,81.61678973960358,2023-12-26,0
71,1514,3024,366.61232104998066,0.8267195767195766,19.17989417989418,81.11772486772487,2023-12-26,0
72,846,2081,200.72170388930448,7.640557424315234,78.18356559346468,100.0,2023-12-26,0
73,1409,3470,311.6220143219432,2.420749279538905,30.547550432276655,96.68587896253602,2023-12-26,0
74,3542,8463,443.7299951189755,3.6157390996100673,22.332506203473944,58.85619756587499,2023-12-26,0
75,1467,3612,390.2272121391291,1.8549280177187155,15.337763012181615,79.9280177187154,2023-12-26,0
76,1232,3420,472.2320902499644,3.625730994152047,14.269005847953217,51.11111111111111,2023-12-26,0
77,1757,4759,789.1995458722683,0.0,0.0,5.778524900189115,2023-12-26,0
78,474,943,851.1257423535121,13.57370095440085,13.891834570519618,27.67762460233298,2023-12-26,0
79,959,3124,289.52811417249796,8.25864276568502,36.93982074263765,99.8719590268886,2023-12-26,0
80,1903,3627,452.8821535343968,0.6617038875103392,11.855527984560242,58.86407499310725,2023-12-26,0
81,1180,3537,292.36731385077474,5.484874187164263,30.449533502968617,99.94345490528697,2023-12-26,0
82,11,101,146.13220726677363,0.0,99.00990099009901,100.0,2023-12-26,0
83,900,1763,818.1296735340436,0.0,0.0,0.0,2023-12-26,0
84,1296,3323,311.8691676004824,8.245561239843514,37.13511886849233,86.45801986157086,2023-12-26,0
85,1112,3224,518.0268894762733,3.4429280397022333,13.089330024813894,36.78660049627791,2023-12-26,0
86,1164,2420,526.5107614225666,0.0,0.0,39.710743801652896,2023-12-26,0
87,1011,1723,407.35128223682983,0.0,23.50551363900174,67.61462565293094,2023-12-26,0
88,831,3238,301.6487111291132,0.3088326127239036,31.717109326744904,99.72205064854849,2023-12-26,0
89,1762,3735,584.6961695302767,0.0,0.0,25.676037483266402,2023-12-26,0
90,1350,1613,383.455861151536,4.091754494730316,24.240545567265965,73.27960322380656,2023-12-26,0
91,1961,3517,346.72109245107214,4.549331816889395,29.257890247369918,82.20073926642024,2023-12-26,0
92,2332,5184,339.43192429608257,2.9320987654320985,26.774691358024693,88.96604938271605,2023-12-26,0
93,1752,3924,392.33490624094526,3.4403669724770642,17.252803261977572,73.98063200815494,2023-12-26,0
94,1547,1902,572.6037705925667,21.451104100946374,21.55625657202944,38.11777076761304,2023-12-26,0
95,1261,1556,450.07398835908316,0.3213367609254499,20.629820051413883,54.88431876606684,2023-12-26,0
96,2543,3155,729.2511717889993,0.0,1.4580031695721078,20.63391442155309,2023-12-26,0
97,1025,1066,889.2170419258022,0.0,0.0,0.0,2023-12-26,0
98,63,63,1344.803833032874,0.0,0.0,0.0,2023-12-26,0
99,0,0,,,,,2023-12-26,0
100,188,350,378.0532054715151,0.0,0.0,83.14285714285714,2023-12-26,0
101,635,668,799.773699048572,0.0,0.0,6.58682634730539,2023-12-26,0
102,0,0,,,,,2023-12-26,0
103,2089,2686,487.8544514627928,4.877140729709605,16.97691734921817,54.02084884586746,2023-12-26,0
104,1751,2032,552.1193100231518,5.265748031496063,18.946850393700785,46.40748031496063,2023-12-26,0
105,1555,1672,732.6907760239845,0.0,1.6148325358851676,16.267942583732058,2023-12-26,0
106,1029,1100,1242.4157404729003,0.0,0.0,0.0,2023-12-26,0
107,32,32,1960.2631856085977,0.0,0.0,0.0,2023-12-26,0
108,0,0,,,,,2023-12-26,0
109,943,999,761.1096510042137,0.0,0.0,0.0,2023-12-26,0
110,902,998,826.125952566327,0.0,0.0,0.0,2023-12-26,0
111,1114,1315,665.4508578157128,0.0,0.0,25.627376425855513,2023-12-26,0
112,1353,1484,717.6043566988455,0.0,0.0,0.9433962264150944,2023-12-26,0
113,145,334,699.3441330296827,0.0,0.0,6.287425149700598,2023-12-26,0
114,1589,2201,1027.8864144219942,0.0,0.0,0.0,2023-12-26,0
115,263,269,999.5466271955853,0.0,0.0,0.0,2023-12-26,0
116,46,62,270.81404833207205,27.419354838709676,48.38709677419355,100.0,2023-12-26,0
117,74,99,432.1280579665141,0.0,0.0,74.74747474747475,2023-12-26,0
118,53,68,746.5347808377136,0.0,0.0,0.0,2023-12-26,0
119,431,616,1342.1530043945236,0.0,0.0,0.0,2023-12-26,0
120,828,2075,1469.331905853658,0.0,0.0,0.0,2023-12-26,0
121,156,1249,1611.576511018916,0.0,0.0,0.0,2023-12-26,0
122,178,1002,1826.3128930027453,0.0,0.0,0.0,2023-12-26,0
123,2,2,938.700028703047,0.0,0.0,0.0,2023-12-26,0
124,172,1505,1576.48590100705,0.0,0.0,0.0,2023-12-26,0
125,260,1342,1957.8185652736609,0.0,0.0,0.0,2023-12-26,0
126,717,2197,2226.523552710348,0.0,0.0,0.0,2023-12-26,0
127,0,0,,,,,2023-12-26,0
128,46,345,1635.144355485216,0.0,0.0,0.0,2023-12-26,0
129,1327,1569,1302.8549600342026,0.0,0.0,0.0,2023-12-26,0
130,133,424,1478.8767828985185,0.0,0.0,0.0,2023-12-26,0
131,1087,2247,1827.2518765913037,0.0,0.0,0.0,2023-12-26,0
132,1066,3263,1542.3434721700878,0.0,0.0,0.0,2023-12-26,0
133,285,302,1007.6281383355545,0.0,0.0,0.0,2023-12-26,0
134,7,7,1857.8361539627447,0.0,0.0,0.0,2023-12-26,0
135,160,165,2152.7988021291835,0.0,0.0,0.0,2023-12-26,0
136,4,4,1424.9963182343479,0.0,0.0,0.0,2023-12-26,0
137,299,299,1992.9096329001068,0.0,0.0,0.0,2023-12-26,0
138,228,228,3336.7038682831435,0.0,0.0,0.0,2023-12-26,0
139,552,564,2491.7653923342086,0.0,0.0,0.0,2023-12-26,0
140,92,92,1127.4885664046055,0.0,0.0,0.0,2023-12-26,0
141,309,309,2914.961732997198,0.0,0.0,0.0,2023-12-26,0
142,191,193,3072.0195949161844,0.0,0.0,0.0,2023-12-26,0
143,526,526,2321.2605157288663,0.0,0.0,0.0,2023-12-26,0
144,207,207,2004.5741952344283,0.0,0.0,0.0,2023-12-26,0
145,2,2,2629.6268221891314,0.0,0.0,0.0,2023-12-26,0
146,0,0,,,,,2023-12-26,0
147,38,38,1285.6400560155842,0.0,0.0,0.0,2023-12-26,0
148,447,476,659.855977618666,0.0,0.0,1.2605042016806722,2023-12-26,0
149,1380,1391,755.8255723178025,0.0,0.0,8.123652048885694,2023-12-26,0
150,945,945,1887.3217521938461,0.0,0.0,0.0,2023-12-26,0
151,34,34,854.2357277268457,0.0,0.0,0.0,2023-12-26,0
152,23,24,1320.60170964322,0.0,0.0,0.0,2023-12-26,0
153,60,60,2168.9538525577245,0.0,0.0,0.0,2023-12-26,0
154,122,122,1894.1027770316196,0.0,0.0,0.0,2023-12-26,0
155,624,624,1601.9672322776814,0.0,0.0,0.0,2023-12-26,0
156,0,0,,,,,2023-12-26,0
157,0,0,,,,,2023-12-26,0
158,138,139,2185.5930740442805,0.0,0.0,0.0,2023-12-26,0
159,238,238,2025.221477306601,0.0,0.0,0.0,2023-12-26,0
160,299,299,2139.951914829634,0.0,0.0,0.0,2023-12-26,0
161,391,391,1171.4182396703968,0.0,0.0,0.0,2023-12-26,0
162,315,315,1522.8309743556758,0.0,0.0,0.0,2023-12-26,0
163,498,498,1417.7523221318777,0.0,0.0,0.0,2023-12-26,0
164,527,527,1520.522468638098,0.0,0.0,0.0,2023-12-26,0
165,1111,1111,1039.2216168136738,0.0,0.0,0.0,2023-12-26,0
166,1425,1425,1543.9694040794984,0.0,0.0,0.0,2023-12-26,0
167,1665,1729,1240.8961553003987,0.0,0.0,0.0,2023-12-26,0
168,1154,1211,1262.7584186209956,0.0,0.0,0.0,2023-12-26,0
169,1200,1243,1050.3444175451784,0.0,0.0,0.0,2023-12-26,0
170,2355,2411,690.3477323921486,0.0,0.0,13.355454168394857,2023-12-26,0
171,498,498,618.8343990681869,0.0,0.0,18.27309236947791,2023-12-26,0
172,1794,1794,803.6360449088533,0.0,0.0,14.771460423634336,2023-12-26,0
173,1583,1583,354.90574645119807,0.0,26.658243840808595,84.01768793430196,2023-12-26,0
174,1154,1187,1274.013654893012,0.0,0.0,0.0,2023-12-26,0
175,150,160,1134.6551917708919,0.0,0.0,0.0,2023-12-26,0
176,824,824,999.0593763385932,0.0,0.0,0.0,2023-12-26,0
177,1697,1697,2140.4693669979283,0.0,0.0,0.0,2023-12-26,0
178,1430,1430,1765.4678191466442,0.0,0.0,0.0,2023-12-26,0
179,646,646,712.7401371066346,0.0,0.0,9.13312693498452,2023-12-26,0
180,611,611,710.0231726049974,0.0,0.0,11.292962356792144,2023-12-26,0
0,0,0,,,,,2023-12-26,1
1,1,1,1369.6245679047643,0.0,0.0,0.0,2023-12-26,1
2,0,0,,,,,2023-12-26,1
3,2265,4088,232.78817307039472,20.327788649706456,61.594911937377695,95.40117416829746,2023-12-26,1
4,316,662,929.2629276686156,0.0,0.0,0.0,2023-12-26,1
5,478,676,939.381640577949,0.0,0.0,0.0,2023-12-26,1
6,551,774,240.34214770577591,7.10594315245478,50.3875968992248,100.0,2023-12-26,1
7,604,1293,405.9896031744198,3.3255993812838365,25.135344160866204,64.96519721577727,2023-12-26,1
8,820,1803,200.52901672929957,16.638935108153078,68.71880199667221,100.0,2023-12-26,1
9,1293,1758,348.4687784376808,5.858930602957907,21.786120591581344,87.20136518771331,2023-12-26,1
10,698,1136,284.84583833870056,14.43661971830986,35.2112676056338,90.3169014084507,2023-12-26,1
11,856,1084,149.46195635948908,28.321033210332104,89.11439114391145,100.0,2023-12-26,1
12,2030,3678,220.6522907161222,15.85100598151169,58.37411636759108,99.21152800435019,2023-12-26,1
13,302,455,853.0374572378737,0.0,0.0,0.0,2023-12-26,1
14,1033,1764,244.88938794858615,5.895691609977324,45.91836734693878,100.0,2023-12-26,1
15,1810,2948,176.84502486962404,21.472184531886025,77.06919945725916,100.0,2023-12-26,1
16,1846,3146,183.00523486921855,19.89828353464717,73.49014621741895,100.0,2023-12-26,1
17,1167,2213,491.35826176571544,0.0,8.404880253050157,53.230908269317666,2023-12-26,1
18,593,940,416.1441974956475,0.0,9.25531914893617,78.72340425531915,2023-12-26,1
19,1646,2719,230.2668824766062,10.150790731886723,55.82934902537697,100.0,2023-12-26,1
20,3441,5180,232.0395484480559,17.972972972972972,61.6023166023166,93.55212355212356,2023-12-26,1
21,1224,2289,191.60240158692193,16.73219746614242,71.60332022717344,100.0,2023-12-26,1
22,254,407,233.2108168036149,9.336609336609335,73.46437346437347,87.71498771498771,2023-12-26,1
23,785,1634,148.550644567798,19.15544675642595,98.71481028151776,100.0,2023-12-26,1
24,1765,3033,124.2725514198721,36.894164193867454,96.3402571711177,100.0,2023-12-26,1
25,653,1107,668.7492083738856,0.0,0.0,12.737127371273713,2023-12-26,1
26,1323,3207,255.47133418167186,5.45681322107889,42.99968818210165,100.0,2023-12-26,1
27,1521,3433,231.52539356103122,13.981939994174192,55.40343722691523,100.0,2023-12-26,1
28,1773,2076,328.946511404038,2.5529865125240847,28.034682080924856,90.22157996146436,2023-12-26,1
29,100,210,972.5769961449844,0.0,0.0,0.0,2023-12-26,1
30,1031,2968,702.6776961466767,0.0,0.0,25.673854447439354,2023-12-26,1
31,550,550,729.4627200580595,0.0,0.0,51.090909090909086,2023-12-26,1
32,655,1002,283.3745256114924,12.17564870259481,57.28542914171657,85.42914171656687,2023-12-26,1
33,2374,3319,981.4231920868256,0.0,3.163603495028623,16.81229285929497,2023-12-26,1
34,157,201,606.7167948640445,2.4875621890547266,2.9850746268656714,3.482587064676617,2023-12-26,1
35,3724,5534,411.110332492349,4.029634983736899,22.35272858691724,66.66064329598844,2023-12-26,1
36,1596,2997,714.8075619900308,0.0,0.0,10.477143810477143,2023-12-26,1
37,346,1194,396.47100017925015,0.0,5.6951423785594635,79.64824120603015,2023-12-26,1
38,2317,3640,618.8497714441247,0.0,0.8791208791208791,22.994505494505493,2023-12-26,1
39,844,1995,974.4318502250501,0.0,0.0,0.4511278195488722,2023-12-26,1
40,401,1166,860.704666438099,0.0,0.0,0.7718696397941681,2023-12-26,1
41,687,2180,222.21184073951434,10.825688073394495,59.22018348623853,100.0,2023-12-26,1
42,2008,3202,921.8602374426426,0.0,0.0,7.12054965646471,2023-12-26,1
43,643,1314,986.9700388473063,0.0,0.0,0.0,2023-12-26,1
44,1650,3794,223.66171647203348,10.463890353189246,60.85925144965736,100.0,2023-12-26,1
45,3476,6025,138.59715446514167,28.448132780082986,98.4564315352697,100.0,2023-12-26,1
46,2039,3491,190.7606815262852,15.239186479518763,73.81839014608994,100.0,2023-12-26,1
47,2382,4047,115.81784211135367,40.9686187299234,97.7761304670126,100.0,2023-12-26,1
48,3976,7160,190.31996315086434,15.125698324022347,74.2877094972067,100.0,2023-12-26,1
49,676,1187,145.02416880937866,31.08677337826453,89.04802021903959,100.0,2023-12-26,1
50,135,420,345.4624525881215,16.904761904761905,46.42857142857143,83.33333333333334,2023-12-26,1
51,853,2982,872.5732323339852,0.0,0.0,0.0,2023-12-26,1
52,538,1590,439.77654334388586,0.0,0.0,73.39622641509433,2023-12-26,1
53,285,377,1147.468229996707,0.0,0.0,0.0,2023-12-26,1
54,1292,3880,360.56836478115434,3.556701030927835,27.010309278350515,78.68556701030927,2023-12-26,1
55,1020,3067,217.68017383651014,9.325073361591132,68.53602869253342,100.0,2023-12-26,1
56,1406,2495,247.10526269798353,10.701402805611222,44.569138276553105,100.0,2023-12-26,1
57,2196,5249,222.9227630479848,13.888359687559534,69.06077348066299,95.2752905315298,2023-12-26,1
58,2027,4649,191.72387523644562,19.703161970316195,74.08044740804473,98.752419875242,2023-12-26,1
59,314,576,207.5770252767762,2.430555555555556,70.48611111111111,100.0,2023-12-26,1
60,1030,1918,194.039271781176,18.717413972888426,69.7080291970803,100.0,2023-12-26,1
61,2298,4746,253.13467514150028,11.125158027812896,45.63843236409608,100.0,2023-12-26,1
62,1313,1907,205.90568913363464,13.948610382800208,65.65285789197692,100.0,2023-12-26,1
63,1146,2455,151.34228788045644,19.674134419551933,99.71486761710794,100.0,2023-12-26,1
64,2284,4458,235.00482367138994,10.453117990130103,55.293853746074475,100.0,2023-12-26,1
65,3004,6050,328.05130883898426,7.190082644628099,38.099173553719005,83.900826446281,2023-12-26,1
66,2169,4253,576.4152644958044,0.0,0.0,31.24853044909476,2023-12-26,1
67,1225,2632,751.5594855842706,0.0,0.0,13.639817629179332,2023-12-26,1
68,921,1801,395.00445474950124,0.0,6.385341476957246,92.44863964464186,2023-12-26,1
69,1057,1853,376.0342080336912,4.155423637344846,11.76470588235294,86.77819751753913,2023-12-26,1
70,1369,2573,394.9672961599851,1.2436844150796735,11.69840652934318,81.61678973960358,2023-12-26,1
71,1514,3024,366.61232104998066,0.8267195767195766,19.17989417989418,81.11772486772487,2023-12-26,1
72,846,2081,200.72170388930448,7.640557424315234,78.18356559346468,100.0,2023-12-26,1
73,1409,3470,311.6220143219432,2.420749279538905,30.547550432276655,96.68587896253602,2023-12-26,1
74,3542,8463,443.7299951189755,3.6157390996100673,22.332506203473944,58.85619756587499,2023-12-26,1
75,1467,3612,390.2272121391291,1.8549280177187155,15.337763012181615,79.9280177187154,2023-12-26,1
76,1232,3420,472.2320902499644,3.625730994152047,14.269005847953217,51.11111111111111,2023-12-26,1
77,1757,4759,789.1995458722683,0.0,0.0,5.778524900189115,2023-12-26,1
78,474,943,851.1257423535121,13.57370095440085,13.891834570519618,27.67762460233298,2023-12-26,1
79,959,3124,289.52811417249796,8.25864276568502,36.93982074263765,99.8719590268886,2023-12-26,1
80,1903,3627,452.8821535343968,0.6617038875103392,11.855527984560242,58.86407499310725,2023-12-26,1
81,1180,3537,292.36731385077474,5.484874187164263,30.449533502968617,99.94345490528697,2023-12-26,1
82,11,101,146.13220726677363,0.0,99.00990099009901,100.0,2023-12-26,1
83,900,1763,818.1296735340436,0.0,0.0,0.0,2023-12-26,1
84,1296,3323,311.8691676004824,8.245561239843514,37.13511886849233,86.45801986157086,2023-12-26,1
85,1112,3224,518.0268894762733,3.4429280397022333,13.089330024813894,36.78660049627791,2023-12-26,1
86,1164,2420,526.5107614225666,0.0,0.0,39.710743801652896,2023-12-26,1
87,1011,1723,407.35128223682983,0.0,23.50551363900174,67.61462565293094,2023-12-26,1
88,831,3238,301.6487111291132,0.3088326127239036,31.717109326744904,99.72205064854849,2023-12-26,1
89,1762,3735,584.6961695302767,0.0,0.0,25.676037483266402,2023-12-26,1
90,1350,1613,383.455861151536,4.091754494730316,24.240545567265965,73.27960322380656,2023-12-26,1
91,1961,3517,346.72109245107214,4.549331816889395,29.257890247369918,82.20073926642024,2023-12-26,1
92,2332,5184,339.43192429608257,2.9320987654320985,26.774691358024693,88.96604938271605,2023-12-26,1
93,1752,3924,392.33490624094526,3.4403669724770642,17.252803261977572,73.98063200815494,2023-12-26,1
94,1547,1902,572.6037705925667,21.451104100946374,21.55625657202944,38.11777076761304,2023-12-26,1
95,1261,1556,450.07398835908316,0.3213367609254499,20.629820051413883,54.88431876606684,2023-12-26,1
96,2543,3155,729.2511717889993,0.0,1.4580031695721078,20.63391442155309,2023-12-26,1
97,1025,1066,889.2170419258022,0.0,0.0,0.0,2023-12-26,1
98,63,63,1344.803833032874,0.0,0.0,0.0,2023-12-26,1
99,0,0,,,,,2023-12-26,1
100,188,350,378.0532054715151,0.0,0.0,83.14285714285714,2023-12-26,1
101,635,668,799.773699048572,0.0,0.0,6.58682634730539,2023-12-26,1
102,0,0,,,,,2023-12-26,1
103,2089,2686,487.8544514627928,4.877140729709605,16.97691734921817,54.02084884586746,2023-12-26,1
104,1751,2032,552.1193100231518,5.265748031496063,18.946850393700785,46.40748031496063,2023-12-26,1
105,1555,1672,732.6907760239845,0.0,1.6148325358851676,16.267942583732058,2023-12-26,1
106,1029,1100,1242.4157404729003,0.0,0.0,0.0,2023-12-26,1
107,32,32,1960.2631856085977,0.0,0.0,0.0,2023-12-26,1
108,0,0,,,,,2023-12-26,1
109,943,999,761.1096510042137,0.0,0.0,0.0,2023-12-26,1
110,902,998,826.125952566327,0.0,0.0,0.0,2023-12-26,1
111,1114,1315,665.4508578157128,0.0,0.0,25.627376425855513,2023-12-26,1
112,1353,1484,717.6043566988455,0.0,0.0,0.9433962264150944,2023-12-26,1
113,145,334,699.3441330296827,0.0,0.0,6.287425149700598,2023-12-26,1
114,1589,2201,1027.8864144219942,0.0,0.0,0.0,2023-12-26,1
115,263,269,999.5466271955853,0.0,0.0,0.0,2023-12-26,1
116,46,62,270.81404833207205,27.419354838709676,48.38709677419355,100.0,2023-12-26,1
117,74,99,432.1280579665141,0.0,0.0,74.74747474747475,2023-12-26,1
118,53,68,746.5347808377136,0.0,0.0,0.0,2023-12-26,1
119,431,616,1342.1530043945236,0.0,0.0,0.0,2023-12-26,1
120,828,2075,1469.331905853658,0.0,0.0,0.0,2023-12-26,1
121,156,1249,1611.576511018916,0.0,0.0,0.0,2023-12-26,1
122,178,1002,1826.3128930027453,0.0,0.0,0.0,2023-12-26,1
123,2,2,938.700028703047,0.0,0.0,0.0,2023-12-26,1
124,172,1505,1576.48590100705,0.0,0.0,0.0,2023-12-26,1
125,260,1342,1957.8185652736609,0.0,0.0,0.0,2023-12-26,1
126,717,2197,2226.523552710348,0.0,0.0,0.0,2023-12-26,1
127,0,0,,,,,2023-12-26,1
128,46,345,1635.144355485216,0.0,0.0,0.0,2023-12-26,1
129,1327,1569,1302.8549600342026,0.0,0.0,0.0,2023-12-26,1
130,133,424,1478.8767828985185,0.0,0.0,0.0,2023-12-26,1
131,1087,2247,1827.2518765913037,0.0,0.0,0.0,2023-12-26,1
132,1066,3263,1542.3434721700878,0.0,0.0,0.0,2023-12-26,1
133,285,302,1007.6281383355545,0.0,0.0,0.0,2023-12-26,1
134,7,7,1857.8361539627447,0.0,0.0,0.0,2023-12-26,1
135,160,165,2152.7988021291835,0.0,0.0,0.0,2023-12-26,1
136,4,4,1424.9963182343479,0.0,0.0,0.0,2023-12-26,1
137,299,299,1992.9096329001068,0.0,0.0,0.0,2023-12-26,1
138,228,228,3336.7038682831435,0.0,0.0,0.0,2023-12-26,1
139,552,564,2491.7653923342086,0.0,0.0,0.0,2023-12-26,1
140,92,92,1127.4885664046055,0.0,0.0,0.0,2023-12-26,1
141,309,309,2914.961732997198,0.0,0.0,0.0,2023-12-26,1
142,191,193,3072.0195949161844,0.0,0.0,0.0,2023-12-26,1
143,526,526,2321.2605157288663,0.0,0.0,0.0,2023-12-26,1
144,207,207,2004.5741952344283,0.0,0.0,0.0,2023-12-26,1
145,2,2,2629.6268221891314,0.0,0.0,0.0,2023-12-26,1
146,0,0,,,,,2023-12-26,1
147,38,38,1285.6400560155842,0.0,0.0,0.0,2023-12-26,1
148,447,476,659.855977618666,0.0,0.0,1.2605042016806722,2023-12-26,1
149,1380,1391,755.8255723178025,0.0,0.0,8.123652048885694,2023-12-26,1
150,945,945,1887.3217521938461,0.0,0.0,0.0,2023-12-26,1
151,34,34,854.2357277268457,0.0,0.0,0.0,2023-12-26,1
152,23,24,1320.60170964322,0.0,0.0,0.0,2023-12-26,1
153,60,60,2168.9538525577245,0.0,0.0,0.0,2023-12-26,1
154,122,122,1894.1027770316196,0.0,0.0,0.0,2023-12-26,1
155,624,624,1601.9672322776814,0.0,0.0,0.0,2023-12-26,1
156,0,0,,,,,2023-12-26,1
157,0,0,,,,,2023-12-26,1
158,138,139,2185.5930740442805,0.0,0.0,0.0,2023-12-26,1
159,238,238,2025.221477306601,0.0,0.0,0.0,2023-12-26,1
160,299,299,2139.951914829634,0.0,0.0,0.0,2023-12-26,1
161,391,391,1171.4182396703968,0.0,0.0,0.0,2023-12-26,1
